Test run for C:\Source\HamLet\tests\Hamlet.RadioEngine.Tests\bin\Debug\net8.0\Hamlet.RadioEngine.Tests.dll (.NETCoreApp,Version=v8.0)
A total of 1 test files matched the specified pattern.
C:\Source\HamLet\tests\Hamlet.RadioEngine.Tests\bin\Debug\net8.0\Hamlet.RadioEngine.Tests.dll
[xUnit.net 00:00:00.00] xUnit.net VSTest Adapter v2.8.2+699d445a1a (64-bit .NET 8.0.24)
[xUnit.net 00:00:00.05]   Discovering: Hamlet.RadioEngine.Tests
[xUnit.net 00:00:00.24]   Discovered:  Hamlet.RadioEngine.Tests
[xUnit.net 00:00:00.24]   Starting:    Hamlet.RadioEngine.Tests
  Passed Hamlet.RadioEngine.Tests.Cw.WhatTheStrayLettersRestOnTests.WhatSeparatesAStrayFromALetter [1 m 45 s]
  Standard Output Messages:
 check | read here 151 edits over 565 characters against inferred keys, 23 keyed recordings of 23, 52 recordings in all, 29 with no key
 check | the bar | StrayElementSpan 13.0 on the raw span; single-element named characters below it anywhere: 0
 
 SINGLES | every single-element named character, keyed recordings first
 single | recording | heap | at | text | Score | raw span | gap before u | gap after u | key-down u | alone | tone Hz | sender pitch Hz | off pitch Hz | energy over neighbors | wpm
 named | unadjudicated/cw-2026-08-22-032012 | 1.765 s | `A` | .- | wrong | raw span 8328.2
 named | unadjudicated/cw-2026-08-22-032012 | 2.525 s | `F` | ..-. | right | raw span 7658.8
 named | unadjudicated/cw-2026-08-22-032012 | 3.990 s | `1` | .---- | right | raw span 1267.5
 named | unadjudicated/cw-2026-08-22-032012 | 5.205 s | `1` | .---- | right | raw span 604.6
 named | unadjudicated/cw-2026-08-22-032012 | 6.195 s | `7` | --... | right | raw span 933.9
 named | unadjudicated/cw-2026-08-22-032012 | 7.425 s | `.` | .-.-.- | added | raw span 1164.0
 named | unadjudicated/cw-2026-08-22-032012 | 8.640 s | `1` | .---- | added | raw span 729.7
 named | unadjudicated/cw-2026-08-22-032012 | 9.885 s | `.` | .-.-.- | right | raw span 1240.4
 named | unadjudicated/cw-2026-08-22-032012 | 11.125 s | `L` | .-.. | right | raw span 1067.7
 named | unadjudicated/cw-2026-08-22-032012 | 11.500 s | `I` | .. | right | raw span 374.4
 named | unadjudicated/cw-2026-08-22-032012 | 11.995 s | `N` | -. | right | raw span 807.7
 named | unadjudicated/cw-2026-08-22-032012 | 12.715 s | `K` | -.- | right | raw span 1117.5
 named | unadjudicated/cw-2026-08-22-032012 | 13.195 s | `S` | ... | right | raw span 405.7
 named | unadjudicated/cw-2026-08-22-032012 | 13.825 s | `T` | - | right | raw span 491.3
 named | unadjudicated/cw-2026-08-22-032012 | 14.655 s | `O` | --- | right | raw span 1618.8
 named | unadjudicated/cw-2026-08-22-032012 | 15.415 s | `A` | .- | right | raw span 836.0
 named | unadjudicated/cw-2026-08-22-032012 | 16.035 s | `R` | .-. | right | raw span 1060.2
 named | unadjudicated/cw-2026-08-22-032012 | 16.385 s | `T` | - | right | raw span 717.1
 named | unadjudicated/cw-2026-08-22-032012 | 16.720 s | `I` | .. | right | raw span 393.9
 named | unadjudicated/cw-2026-08-22-032012 | 17.585 s | `C` | -.-. | right | raw span 1697.6
 named | unadjudicated/cw-2026-08-22-032012 | 18.335 s | `L` | .-.. | right | raw span 1530.0
 named | unadjudicated/cw-2026-08-22-032012 | 18.600 s | `E` | . | right | raw span 205.5
 named | unadjudicated/cw-2026-08-22-032012 | 19.095 s | `S` | ... | right | raw span 701.9
 named | unadjudicated/cw-2026-08-22-032012 | 20.175 s | `O` | --- | right | raw span 1564.1
 named | unadjudicated/cw-2026-08-22-032012 | 20.800 s | `R` | .-. | right | raw span 612.6
 named | unadjudicated/cw-2026-08-22-032012 | 21.910 s | `O` | --- | right | raw span 1399.9
 named | unadjudicated/cw-2026-08-22-032012 | 22.270 s | `T` | - | right | raw span 869.3
 named | unadjudicated/cw-2026-08-22-032012 | 22.900 s | `H` | .... | right | raw span 994.6
 named | unadjudicated/cw-2026-08-22-032012 | 23.110 s | `E` | . | right | raw span 59.2
 named | unadjudicated/cw-2026-08-22-032012 | 23.720 s | `R` | .-. | right | raw span 1435.8
 named | unadjudicated/cw-2026-08-22-032012 | 24.710 s | `W` | .-- | right | raw span 1389.7
 named | unadjudicated/cw-2026-08-22-032012 | 24.975 s | `E` | . | right | raw span 208.7
 named | unadjudicated/cw-2026-08-22-032012 | 25.695 s | `B` | -... | right | raw span 1162.1
 named | unadjudicated/cw-2026-08-22-032012 | 26.185 s | `S` | ... | right | raw span 702.1
 named | unadjudicated/cw-2026-08-22-032012 | 26.590 s | `I` | .. | right | raw span 643.6
 named | unadjudicated/cw-2026-08-22-032012 | 26.950 s | `T` | - | right | raw span 1199.8
 named | unadjudicated/cw-2026-08-22-032012 | 27.175 s | `E` | . | right | raw span 99.4
 named | unadjudicated/cw-2026-08-22-032012 | 27.670 s | `S` | ... | right | raw span 567.8
 named | unadjudicated/cw-2026-08-22-032012 | 28.540 s | `M` | -- | right | raw span 1830.7
 named | unadjudicated/cw-2026-08-22-032012 | 28.765 s | `E` | . | right | raw span 176.5
 named | unadjudicated/cw-2026-08-22-032012 | 29.240 s | `N` | -. | right | raw span 537.6
 named | unadjudicated/cw-2026-08-22-032012 | 29.625 s | `T` | - | right | raw span 489.7
 named | unadjudicated/cw-2026-08-22-032012 | 30.000 s | `I` | .. | right | raw span 335.0
 added | unadjudicated/cw-2026-08-22-032012 | 7.425 s | `.` | 6 | .-.-.- | separated | - | -
 added | unadjudicated/cw-2026-08-22-032012 | 8.640 s | `1` | 5 | .---- | held | character 164 ms, word 1086 ms | in order
 runs | unadjudicated/cw-2026-08-22-032012 | outside | named 43 | named under a held reading 30 | named under an out-of-order held reading 9 | whole reading `_AF_117.1._LINKS_TO_ARTICLESOR_OTHER_WEBSITE_S_MENTI`
 run | unadjudicated/cw-2026-08-22-032012 | 16.035 to 20.800 s | held | character 249 ms, word 214 ms | character at or past word | before `O_A` run `RTICLESOR` after `_OT` | labels R:right T:right I:right C:right L:right E:right S:right O:right R:right
 named | unadjudicated/cw-2026-08-22-032050 | 2.295 s | `I` | .. | wrong | raw span 3509.1
 named | unadjudicated/cw-2026-08-22-032050 | 2.880 s | `U` | ..- | right | raw span 3793.2
 named | unadjudicated/cw-2026-08-22-032050 | 3.640 s | `L` | .-.. | right | raw span 1918.8
 named | unadjudicated/cw-2026-08-22-032050 | 4.350 s | `L` | .-.. | right | raw span 1505.2
 named | unadjudicated/cw-2026-08-22-032050 | 4.615 s | `E` | . | right | raw span 323.3
 named | unadjudicated/cw-2026-08-22-032050 | 4.955 s | `T` | - | right | raw span 909.2
 named | unadjudicated/cw-2026-08-22-032050 | 5.305 s | `I` | .. | right | raw span 354.6
 named | unadjudicated/cw-2026-08-22-032050 | 5.800 s | `N` | -. | right | raw span 921.5
 named | unadjudicated/cw-2026-08-22-032050 | 6.900 s | `C` | -.-. | right | raw span 1302.8
 named | unadjudicated/cw-2026-08-22-032050 | 7.390 s | `A` | .- | right | raw span 429.9
 named | unadjudicated/cw-2026-08-22-032050 | 7.875 s | `N` | -. | right | raw span 437.4
 named | unadjudicated/cw-2026-08-22-032050 | 8.840 s | `B` | -... | right | raw span 611.5
 named | unadjudicated/cw-2026-08-22-032050 | 9.105 s | `E` | . | right | raw span 98.2
 named | unadjudicated/cw-2026-08-22-032050 | 10.095 s | `F` | ..-. | right | raw span 483.3
 named | unadjudicated/cw-2026-08-22-032050 | 10.925 s | `O` | --- | right | raw span 473.4
 named | unadjudicated/cw-2026-08-22-032050 | 11.545 s | `K` | -.- | added | raw span 367.1
 named | unadjudicated/cw-2026-08-22-032050 | 12.025 s | `N` | -. | right | raw span 237.9
 named | unadjudicated/cw-2026-08-22-032050 | 12.655 s | `D` | -.. | right | raw span 370.8
 named | unadjudicated/cw-2026-08-22-032050 | 13.280 s | `I` | .. | right | raw span 127.0
 named | unadjudicated/cw-2026-08-22-032050 | 13.765 s | `N` | -. | right | raw span 261.8
 named | unadjudicated/cw-2026-08-22-032050 | 14.315 s | `T` | - | right | raw span 126.3
 named | unadjudicated/cw-2026-08-22-032050 | 14.585 s | `E` | . | right | raw span 106.2
 named | unadjudicated/cw-2026-08-22-032050 | 15.295 s | `L` | .-.. | right | raw span 616.7
 named | unadjudicated/cw-2026-08-22-032050 | 15.555 s | `E` | . | right | raw span 145.8
 named | unadjudicated/cw-2026-08-22-032050 | 16.375 s | `W` | .-- | wrong | raw span 1166.5
 named | unadjudicated/cw-2026-08-22-032050 | 17.005 s | `R` | .-. | right | raw span 1039.3
 named | unadjudicated/cw-2026-08-22-032050 | 17.345 s | `I` | .. | right | raw span 289.2
 named | unadjudicated/cw-2026-08-22-032050 | 17.745 s | `T` | - | wrong | raw span 1439.1
 named | unadjudicated/cw-2026-08-22-032050 | 18.215 s | `T` | - | right | raw span 1639.3
 named | unadjudicated/cw-2026-08-22-032050 | 18.435 s | `E` | . | right | raw span 538.2
 named | unadjudicated/cw-2026-08-22-032050 | 19.050 s | `R` | .-. | right | raw span 891.9
 named | unadjudicated/cw-2026-08-22-032050 | 20.345 s | `,` | --..-- | right | raw span 2027.8
 named | unadjudicated/cw-2026-08-22-032050 | 21.735 s | `P` | .--. | right | raw span 831.8
 named | unadjudicated/cw-2026-08-22-032050 | 22.225 s | `A` | .- | right | raw span 352.3
 named | unadjudicated/cw-2026-08-22-032050 | 23.800 s | `K` | -.- | right | raw span 2176.9
 named | unadjudicated/cw-2026-08-22-032050 | 24.045 s | `E` | . | right | raw span 1164.9
 named | unadjudicated/cw-2026-08-22-032050 | 26.130 s | `5` | ..... | wrong | raw span 10728.2
 named | unadjudicated/cw-2026-08-22-032050 | 26.575 s | `E` | . | wrong | raw span 320.9
 named | unadjudicated/cw-2026-08-22-032050 | 27.090 s | `E` | . | right | raw span 3858.7
 named | unadjudicated/cw-2026-08-22-032050 | 27.930 s | `U` | ..- | unscored | raw span 15382.0
 named | unadjudicated/cw-2026-08-22-032050 | 28.295 s | `E` | . | unscored | raw span 4278.9
 named | unadjudicated/cw-2026-08-22-032050 | 28.760 s | `E` | . | unscored | raw span 7193.6
 named | unadjudicated/cw-2026-08-22-032050 | 29.135 s | `I` | .. | unscored | raw span 7698.3
 named | unadjudicated/cw-2026-08-22-032050 | 29.320 s | `E` | . | unscored | raw span 1611.4
 named | unadjudicated/cw-2026-08-22-032050 | 30.000 s | `E` | . | unscored | raw span 2840.0
 added | unadjudicated/cw-2026-08-22-032050 | 11.545 s | `K` | 3 | -.- | textbook | - | -
 runs | unadjudicated/cw-2026-08-22-032050 | outside | named 45 | named under a held reading 0 | named under an out-of-order held reading 0 | whole reading `____IULLETIN_CAN_BE_FO_K_ND_IN_TELEWRITTER,_PA■_KE___5_E_E_U_E_EIE_E`
 named | unadjudicated/cw-2026-08-22-032113 | 1.690 s | `I` | .. | wrong | raw span 4348.3
 named | unadjudicated/cw-2026-08-22-032113 | 2.410 s | `K` | -.- | right | raw span 10479.5
 named | unadjudicated/cw-2026-08-22-032113 | 2.675 s | `E` | . | right | raw span 344.0
 named | unadjudicated/cw-2026-08-22-032113 | 3.015 s | `T` | - | right | raw span 190.5
 named | unadjudicated/cw-2026-08-22-032113 | 5.040 s | `A` | .- | right | raw span 308.5
 named | unadjudicated/cw-2026-08-22-032113 | 5.515 s | `N` | -. | right | raw span 627.2
 named | unadjudicated/cw-2026-08-22-032113 | 6.135 s | `D` | -.. | right | raw span 1170.6
 named | unadjudicated/cw-2026-08-22-032113 | 6.740 s | `I` | .. | right | raw span 454.9
 named | unadjudicated/cw-2026-08-22-032113 | 7.215 s | `N` | -. | right | raw span 1049.2
 named | unadjudicated/cw-2026-08-22-032113 | 7.555 s | `T` | - | right | raw span 773.3
 named | unadjudicated/cw-2026-08-22-032113 | 7.820 s | `E` | . | right | raw span 297.4
 named | unadjudicated/cw-2026-08-22-032113 | 8.375 s | `R` | .-. | right | raw span 1372.9
 named | unadjudicated/cw-2026-08-22-032113 | 8.900 s | `N` | -. | right | raw span 1487.5
 named | unadjudicated/cw-2026-08-22-032113 | 9.105 s | `E` | . | right | raw span 428.6
 named | unadjudicated/cw-2026-08-22-032113 | 9.455 s | `T` | - | right | raw span 1044.9
 named | unadjudicated/cw-2026-08-22-032113 | 10.670 s | `E` | . | right | raw span 362.3
 named | unadjudicated/cw-2026-08-22-032113 | 11.285 s | `R` | .-. | right | raw span 2019.5
 named | unadjudicated/cw-2026-08-22-032113 | 11.760 s | `S` | ... | right | raw span 1013.2
 named | unadjudicated/cw-2026-08-22-032113 | 12.100 s | `I` | .. | right | raw span 385.6
 named | unadjudicated/cw-2026-08-22-032113 | 12.955 s | `O` | --- | right | raw span 2531.7
 named | unadjudicated/cw-2026-08-22-032113 | 13.445 s | `N` | -. | right | raw span 935.1
 named | unadjudicated/cw-2026-08-22-032113 | 13.940 s | `S` | ... | right | raw span 392.0
 named | unadjudicated/cw-2026-08-22-032113 | 15.060 s | `O` | --- | unscored | raw span 1486.1
 named | unadjudicated/cw-2026-08-22-032113 | 15.820 s | `F` | ..-. | unscored | raw span 895.5
 named | unadjudicated/cw-2026-08-22-032113 | 17.155 s | `2` | ..--- | unscored | raw span 1032.1
 named | unadjudicated/cw-2026-08-22-032113 | 18.480 s | `0` | ----- | unscored | raw span 590.2
 named | unadjudicated/cw-2026-08-22-032113 | 18.485 s | `0` | ----- | unscored | raw span 586.2
 named | unadjudicated/cw-2026-08-22-032113 | 19.560 s | `J` | .--- | unscored | raw span 941.1
 named | unadjudicated/cw-2026-08-22-032113 | 20.425 s | `6` | -.... | unscored | raw span 1771.3
 named | unadjudicated/cw-2026-08-22-032113 | 22.510 s | `I` | .. | unscored | raw span 1281.3
 named | unadjudicated/cw-2026-08-22-032113 | 23.405 s | `I` | .. | unscored | raw span 2166.9
 named | unadjudicated/cw-2026-08-22-032113 | 24.270 s | `I` | .. | unscored | raw span 769.6
 named | unadjudicated/cw-2026-08-22-032113 | 24.750 s | `E` | . | unscored | raw span 2942.4
 named | unadjudicated/cw-2026-08-22-032113 | 25.435 s | `E` | . | unscored | raw span 401.6
 named | unadjudicated/cw-2026-08-22-032113 | 25.945 s | `E` | . | unscored | raw span 1080.3
 named | unadjudicated/cw-2026-08-22-032113 | 26.355 s | `I` | .. | unscored | raw span 4416.4
 named | unadjudicated/cw-2026-08-22-032113 | 27.895 s | `E` | . | unscored | raw span 484.5
 named | unadjudicated/cw-2026-08-22-032113 | 28.300 s | `S` | ... | unscored | raw span 2689.4
 named | unadjudicated/cw-2026-08-22-032113 | 28.425 s | `E` | . | unscored | raw span 1943.8
 named | unadjudicated/cw-2026-08-22-032113 | 28.505 s | `E` | . | unscored | raw span 57.8
 named | unadjudicated/cw-2026-08-22-032113 | 28.770 s | `E` | . | unscored | raw span 231.3
 named | unadjudicated/cw-2026-08-22-032113 | 28.925 s | `I` | .. | unscored | raw span 1299.2
 named | unadjudicated/cw-2026-08-22-032113 | 29.000 s | `E` | . | unscored | raw span 1943.8
 named | unadjudicated/cw-2026-08-22-032113 | 29.435 s | `E` | . | unscored | raw span 1950.1
 named | unadjudicated/cw-2026-08-22-032113 | 29.945 s | `I` | .. | unscored | raw span 1397.4
 runs | unadjudicated/cw-2026-08-22-032113 | outside | named 45 | named under a held reading 0 | named under an out-of-order held reading 0 | whole reading `___I_KET■_AND_INTERNE_T_■E_RSIONS_OF__200J6__I_I_I_E_E_E_I__E_SEE_EIE_E_I`
 named | unadjudicated/cw-2026-08-22-032129 | 3.910 s | `0` | ----- | right | raw span 573.0
 named | unadjudicated/cw-2026-08-22-032129 | 4.990 s | `J` | .--- | added | raw span 931.2
 named | unadjudicated/cw-2026-08-22-032129 | 4.995 s | `J` | .--- | wrong | raw span 942.4
 named | unadjudicated/cw-2026-08-22-032129 | 5.850 s | `6` | -.... | right | raw span 709.4
 named | unadjudicated/cw-2026-08-22-032129 | 7.180 s | `P` | .--. | right | raw span 942.3
 named | unadjudicated/cw-2026-08-22-032129 | 7.810 s | `R` | .-. | right | raw span 386.3
 named | unadjudicated/cw-2026-08-22-032129 | 8.645 s | `O` | --- | right | raw span 1073.5
 named | unadjudicated/cw-2026-08-22-032129 | 9.495 s | `P` | .--. | right | raw span 1186.5
 named | unadjudicated/cw-2026-08-22-032129 | 9.990 s | `A` | .- | right | raw span 881.6
 named | unadjudicated/cw-2026-08-22-032129 | 10.750 s | `G` | --. | right | raw span 1459.4
 named | unadjudicated/cw-2026-08-22-032129 | 11.245 s | `A` | .- | right | raw span 847.4
 named | unadjudicated/cw-2026-08-22-032129 | 11.600 s | `T` | - | right | raw span 436.9
 named | unadjudicated/cw-2026-08-22-032129 | 11.940 s | `I` | .. | right | raw span 91.0
 named | unadjudicated/cw-2026-08-22-032129 | 12.835 s | `O` | --- | right | raw span 1469.8
 named | unadjudicated/cw-2026-08-22-032129 | 13.315 s | `N` | -. | right | raw span 43122.8
 named | unadjudicated/cw-2026-08-22-032129 | 15.335 s | `E` | . | right | raw span 1099.0
 named | unadjudicated/cw-2026-08-22-032129 | 16.365 s | `E` | . | wrong | raw span 1170.1
 named | unadjudicated/cw-2026-08-22-032129 | 17.405 s | `E` | . | wrong | raw span 274.4
 named | unadjudicated/cw-2026-08-22-032129 | 17.930 s | `E` | . | wrong | raw span 50.0
 named | unadjudicated/cw-2026-08-22-032129 | 18.470 s | `I` | .. | wrong | raw span 375.9
 named | unadjudicated/cw-2026-08-22-032129 | 18.865 s | `E` | . | wrong | raw span 394.1
 named | unadjudicated/cw-2026-08-22-032129 | 19.330 s | `E` | . | right | raw span 525.3
 named | unadjudicated/cw-2026-08-22-032129 | 20.065 s | `I` | .. | right | raw span 69.7
 named | unadjudicated/cw-2026-08-22-032129 | 20.660 s | `E` | . | wrong | raw span 220.5
 named | unadjudicated/cw-2026-08-22-032129 | 21.945 s | `E` | . | wrong | raw span 314.8
 named | unadjudicated/cw-2026-08-22-032129 | 22.345 s | `E` | . | wrong | raw span 166.6
 named | unadjudicated/cw-2026-08-22-032129 | 23.035 s | `I` | .. | unscored | raw span 461.8
 named | unadjudicated/cw-2026-08-22-032129 | 23.170 s | `E` | . | unscored | raw span 114.4
 named | unadjudicated/cw-2026-08-22-032129 | 23.365 s | `E` | . | unscored | raw span 466.1
 named | unadjudicated/cw-2026-08-22-032129 | 23.500 s | `E` | . | unscored | raw span 142.4
 named | unadjudicated/cw-2026-08-22-032129 | 23.655 s | `E` | . | unscored | raw span 546.9
 named | unadjudicated/cw-2026-08-22-032129 | 23.880 s | `I` | .. | unscored | raw span 433.2
 named | unadjudicated/cw-2026-08-22-032129 | 24.140 s | `H` | .... | unscored | raw span 452.6
 named | unadjudicated/cw-2026-08-22-032129 | 24.280 s | `E` | . | unscored | raw span 427.9
 named | unadjudicated/cw-2026-08-22-032129 | 24.490 s | `E` | . | unscored | raw span 468.6
 named | unadjudicated/cw-2026-08-22-032129 | 24.620 s | `E` | . | unscored | raw span 250.0
 named | unadjudicated/cw-2026-08-22-032129 | 24.845 s | `I` | .. | unscored | raw span 534.2
 named | unadjudicated/cw-2026-08-22-032129 | 25.240 s | `E` | . | unscored | raw span 26.6
 named | unadjudicated/cw-2026-08-22-032129 | 25.475 s | `E` | . | unscored | raw span 334.3
 named | unadjudicated/cw-2026-08-22-032129 | 25.740 s | `S` | ... | unscored | raw span 742.7
 named | unadjudicated/cw-2026-08-22-032129 | 25.970 s | `E` | . | unscored | raw span 610.1
 named | unadjudicated/cw-2026-08-22-032129 | 26.235 s | `E` | . | unscored | raw span 208.6
 named | unadjudicated/cw-2026-08-22-032129 | 26.460 s | `E` | . | unscored | raw span 499.6
 named | unadjudicated/cw-2026-08-22-032129 | 26.730 s | `E` | . | unscored | raw span 665.5
 named | unadjudicated/cw-2026-08-22-032129 | 27.075 s | `I` | .. | unscored | raw span 324.9
 named | unadjudicated/cw-2026-08-22-032129 | 27.210 s | `E` | . | unscored | raw span 672.6
 named | unadjudicated/cw-2026-08-22-032129 | 27.345 s | `E` | . | unscored | raw span 902.6
 named | unadjudicated/cw-2026-08-22-032129 | 27.430 s | `E` | . | unscored | raw span 496.9
 named | unadjudicated/cw-2026-08-22-032129 | 27.695 s | `E` | . | unscored | raw span 217.5
 named | unadjudicated/cw-2026-08-22-032129 | 28.025 s | `I` | .. | unscored | raw span 94.2
 named | unadjudicated/cw-2026-08-22-032129 | 28.405 s | `S` | ... | unscored | raw span 1135.1
 named | unadjudicated/cw-2026-08-22-032129 | 28.535 s | `E` | . | unscored | raw span 231.7
 named | unadjudicated/cw-2026-08-22-032129 | 28.900 s | `I` | .. | unscored | raw span 835.4
 named | unadjudicated/cw-2026-08-22-032129 | 28.985 s | `E` | . | unscored | raw span 411.4
 named | unadjudicated/cw-2026-08-22-032129 | 29.205 s | `I` | .. | unscored | raw span 442.4
 named | unadjudicated/cw-2026-08-22-032129 | 29.365 s | `E` | . | unscored | raw span 1199.1
 named | unadjudicated/cw-2026-08-22-032129 | 29.525 s | `E` | . | unscored | raw span 17.3
 named | unadjudicated/cw-2026-08-22-032129 | 29.705 s | `E` | . | unscored | raw span 153.4
 named | unadjudicated/cw-2026-08-22-032129 | 29.835 s | `E` | . | unscored | raw span 1075.9
 named | unadjudicated/cw-2026-08-22-032129 | 30.000 s | `I` | .. | unscored | raw span 405.6
 added | unadjudicated/cw-2026-08-22-032129 | 4.990 s | `J` | 4 | .--- | separated | - | -
 runs | unadjudicated/cw-2026-08-22-032129 | outside | named 60 | named under a held reading 0 | named under an out-of-order held reading 0 | whole reading `_■_0JJ6_PROPAGATION__E_E_EEIEE_I_E_EE_■IE_EEE_I_HE_EE_I_E_E_S_E_E_E_E_IEEE_E_I_SE_IE_I_E_E_EEI`
 named | unadjudicated/cw-2026-09-24-004108 | 0.895 s | `H` | .... | unscored | raw span 181.3
 named | unadjudicated/cw-2026-09-24-004108 | 1.480 s | `R` | .-. | unscored | raw span 271.2
 named | unadjudicated/cw-2026-09-24-004108 | 2.170 s | `N` | -. | unscored | raw span 1016.9
 named | unadjudicated/cw-2026-09-24-004108 | 2.705 s | `R` | .-. | unscored | raw span 676.1
 named | unadjudicated/cw-2026-09-24-004108 | 4.140 s | `2` | ..--- | unscored | raw span 878.3
 named | unadjudicated/cw-2026-09-24-004108 | 5.590 s | `0` | ----- | unscored | raw span 1543.4
 named | unadjudicated/cw-2026-09-24-004108 | 6.325 s | `R` | .-. | unscored | raw span 868.4
 named | unadjudicated/cw-2026-09-24-004108 | 7.330 s | `H` | .... | unscored | raw span 749.0
 named | unadjudicated/cw-2026-09-24-004108 | 8.335 s | `X` | -..- | unscored | raw span 1622.0
 named | unadjudicated/cw-2026-09-24-004108 | 9.200 s | `G` | --. | unscored | raw span 1305.0
 named | unadjudicated/cw-2026-09-24-004108 | 10.435 s | `K` | -.- | unscored | raw span 1042.6
 named | unadjudicated/cw-2026-09-24-004108 | 10.995 s | `E` | . | unscored | raw span 85.6
 named | unadjudicated/cw-2026-09-24-004108 | 12.385 s | `8` | ---.. | unscored | raw span 1577.0
 named | unadjudicated/cw-2026-09-24-004108 | 13.395 s | `W` | .-- | unscored | raw span 1218.9
 named | unadjudicated/cw-2026-09-24-004108 | 14.340 s | `G` | --. | wrong | raw span 1201.7
 named | unadjudicated/cw-2026-09-24-004108 | 15.285 s | `K` | -.- | right | raw span 1529.4
 named | unadjudicated/cw-2026-09-24-004108 | 16.850 s | `2` | ..--- | right | raw span 2855.5
 named | unadjudicated/cw-2026-09-24-004108 | 17.775 s | `6` | -.... | wrong | raw span 1578.0
 named | unadjudicated/cw-2026-09-24-004108 | 18.775 s | `S` | ... | unscored | raw span 380.7
 named | unadjudicated/cw-2026-09-24-004108 | 19.245 s | `T` | - | unscored | raw span 367.7
 named | unadjudicated/cw-2026-09-24-004108 | 19.935 s | `M` | -- | unscored | raw span 329.2
 named | unadjudicated/cw-2026-09-24-004108 | 20.845 s | `W` | .-- | unscored | raw span 493.7
 named | unadjudicated/cw-2026-09-24-004108 | 22.145 s | `O` | --- | unscored | raw span 1766.9
 named | unadjudicated/cw-2026-09-24-004108 | 22.790 s | `H` | .... | unscored | raw span 701.8
 named | unadjudicated/cw-2026-09-24-004108 | 23.780 s | `S` | ... | unscored | raw span 630.2
 named | unadjudicated/cw-2026-09-24-004108 | 24.050 s | `E` | . | unscored | raw span 270.0
 named | unadjudicated/cw-2026-09-24-004108 | 24.835 s | `P` | .--. | unscored | raw span 1967.3
 named | unadjudicated/cw-2026-09-24-004108 | 26.155 s | `1` | .---- | unscored | raw span 2463.7
 named | unadjudicated/cw-2026-09-24-004108 | 27.365 s | `9` | ----. | unscored | raw span 2198.6
 named | unadjudicated/cw-2026-09-24-004108 | 28.580 s | `R` | .-. | unscored | raw span 588.9
 named | unadjudicated/cw-2026-09-24-004108 | 29.065 s | `I` | .. | unscored | raw span 162.7
 named | unadjudicated/cw-2026-09-24-004108 | 30.000 s | `C` | -.-. | unscored | raw span 1195.9
 runs | unadjudicated/cw-2026-09-24-004108 | the ten | named 32 | named under a held reading 0 | named under an out-of-order held reading 0 | whole reading `_HR_NR_2_0_R_H_X_G_K_E_8_W_G_K_2_6_STMW_OH_SEP19_RIC`
 named | unadjudicated/cw-2026-09-24-004133 | 0.920 s | `1` | .---- | unscored | raw span 410.3
 named | unadjudicated/cw-2026-09-24-004133 | 2.135 s | `9` | ----. | unscored | raw span 1457.4
 named | unadjudicated/cw-2026-09-24-004133 | 3.350 s | `R` | .-. | unscored | raw span 567.9
 named | unadjudicated/cw-2026-09-24-004133 | 3.835 s | `I` | .. | unscored | raw span 167.9
 named | unadjudicated/cw-2026-09-24-004133 | 4.750 s | `C` | -.-. | right | raw span 1238.8
 named | unadjudicated/cw-2026-09-24-004133 | 5.505 s | `H` | .... | right | raw span 499.0
 named | unadjudicated/cw-2026-09-24-004133 | 6.085 s | `A` | .- | right | raw span 972.0
 named | unadjudicated/cw-2026-09-24-004133 | 6.645 s | `R` | .-. | right | raw span 1354.9
 named | unadjudicated/cw-2026-09-24-004133 | 7.040 s | `T` | - | unscored | raw span 988.8
 named | unadjudicated/cw-2026-09-24-004133 | 7.260 s | `E` | . | unscored | raw span 240.9
 named | unadjudicated/cw-2026-09-24-004133 | 8.265 s | `T` | - | unscored | raw span 217.4
 named | unadjudicated/cw-2026-09-24-004133 | 8.485 s | `E` | . | unscored | raw span 83.4
 named | unadjudicated/cw-2026-09-24-004133 | 10.855 s | `E` | . | unscored | raw span 14.6
 named | unadjudicated/cw-2026-09-24-004133 | 11.815 s | `G` | --. | unscored | raw span 1294.1
 named | unadjudicated/cw-2026-09-24-004133 | 12.290 s | `E` | . | unscored | raw span 171.1
 named | unadjudicated/cw-2026-09-24-004133 | 13.105 s | `L` | .-.. | unscored | raw span 1244.7
 named | unadjudicated/cw-2026-09-24-004133 | 14.510 s | `K` | -.- | unscored | raw span 1514.0
 named | unadjudicated/cw-2026-09-24-004133 | 16.125 s | `0` | ----- | unscored | raw span 2962.6
 named | unadjudicated/cw-2026-09-24-004133 | 16.995 s | `D` | -.. | unscored | raw span 714.4
 named | unadjudicated/cw-2026-09-24-004133 | 17.710 s | `T` | - | unscored | raw span 52.0
 named | unadjudicated/cw-2026-09-24-004133 | 19.195 s | `A` | .- | unscored | raw span 119.2
 named | unadjudicated/cw-2026-09-24-004133 | 19.520 s | `T` | - | unscored | raw span 132.8
 named | unadjudicated/cw-2026-09-24-004133 | 20.805 s | `5` | ..... | unscored | raw span 302.9
 named | unadjudicated/cw-2026-09-24-004133 | 22.335 s | `0` | ----- | unscored | raw span 1163.2
 named | unadjudicated/cw-2026-09-24-004133 | 23.825 s | `0` | ----- | unscored | raw span 1111.9
 named | unadjudicated/cw-2026-09-24-004133 | 24.695 s | `5` | ..... | unscored | raw span 1064.1
