Test run for C:\Source\HamLet\tests\Hamlet.RadioEngine.Tests\bin\Debug\net8.0\Hamlet.RadioEngine.Tests.dll (.NETCoreApp,Version=v8.0)
A total of 1 test files matched the specified pattern.
C:\Source\HamLet\tests\Hamlet.RadioEngine.Tests\bin\Debug\net8.0\Hamlet.RadioEngine.Tests.dll
[xUnit.net 00:00:00.00] xUnit.net VSTest Adapter v2.8.2+699d445a1a (64-bit .NET 8.0.24)
[xUnit.net 00:00:01.61]   Discovering: Hamlet.RadioEngine.Tests
[xUnit.net 00:00:01.85]   Discovered:  Hamlet.RadioEngine.Tests
[xUnit.net 00:00:01.86]   Starting:    Hamlet.RadioEngine.Tests
[xUnit.net 00:00:02.08]   Finished:    Hamlet.RadioEngine.Tests
  Passed Hamlet.RadioEngine.Tests.Cw.WhereTheSecondDecodersFirstDitGoesTests.ThroughTheCaseSampleBySample [194 ms]
  Standard Output Messages:
 HM-REQ-122 | trace | emitted `GARIS CQ ` | 8256 decision samples
 mark | 1 | 10.0026 s to 10.0643 s | 493 samples
 mark | 2 | 10.1359 s to 10.3309 s | 1560 samples
 mark | 3 | 10.4025 s to 10.5975 s | 1560 samples
 mark | 4 | 10.6693 s to 10.7309 s | 493 samples
 mark | 5 | 10.9359 s to 10.9975 s | 493 samples
 mark | 6 | 11.0693 s to 11.2643 s | 1560 samples
 lead-in last second | 500 samples | in tone 227 | downs 22 | spikes 18 | ups 4 | mean CWupper 0.8389 | mean CWlower 0.8395 | mean value 0.8404 | mean magnitude 0.02390 | agc_peak 0.02862 | noise_floor 0.02273 | sig_avg 0.02400
 row | t_in s | t_filt s | magnitude | value | agc_peak | noise_floor | sig_avg | CWupper | CWlower | state | smpl_ctr | two_dots | events | printed | held
 row | 9.8599 | 9.9240 | 0.02467 | 0.8669 | 0.02846 | 0.02287 | 0.02391 | 0.8326 | 0.8289 | tone | 1200 | 985 |  |  | .
 row | 9.8619 | 9.9260 | 0.02362 | 0.8300 | 0.02846 | 0.02287 | 0.02391 | 0.8326 | 0.8289 | tone | 1216 | 985 |  |  | .
 row | 9.8639 | 9.9280 | 0.02221 | 0.7802 | 0.02846 | 0.02287 | 0.02390 | 0.8325 | 0.8289 | after | 1232 | 955 | up 880 |  | ..
 row | 9.8659 | 9.9300 | 0.02301 | 0.8084 | 0.02846 | 0.02287 | 0.02390 | 0.8325 | 0.8288 | after | 1248 | 955 |  |  | ..
 row | 9.8679 | 9.9320 | 0.02203 | 0.7741 | 0.02846 | 0.02286 | 0.02390 | 0.8324 | 0.8287 | after | 1264 | 955 |  |  | ..
 row | 9.8699 | 9.9340 | 0.02190 | 0.7694 | 0.02846 | 0.02286 | 0.02390 | 0.8323 | 0.8286 | after | 1280 | 955 |  |  | ..
 row | 9.8719 | 9.9360 | 0.02351 | 0.8260 | 0.02846 | 0.02286 | 0.02390 | 0.8323 | 0.8286 | after | 1296 | 955 |  |  | ..
 row | 9.8739 | 9.9380 | 0.02400 | 0.8432 | 0.02846 | 0.02286 | 0.02390 | 0.8324 | 0.8288 | tone | 1312 | 955 | down |  | ..
 row | 9.8759 | 9.9400 | 0.02442 | 0.8581 | 0.02846 | 0.02286 | 0.02390 | 0.8326 | 0.8289 | tone | 1328 | 955 |  |  | ..
 row | 9.8779 | 9.9420 | 0.02483 | 0.8726 | 0.02845 | 0.02286 | 0.02390 | 0.8327 | 0.8290 | tone | 1344 | 955 |  |  | ..
 row | 9.8799 | 9.9440 | 0.02605 | 0.9158 | 0.02845 | 0.02286 | 0.02390 | 0.8328 | 0.8292 | tone | 1360 | 955 |  |  | ..
 row | 9.8819 | 9.9460 | 0.02696 | 0.9476 | 0.02845 | 0.02286 | 0.02391 | 0.8330 | 0.8293 | tone | 1376 | 955 |  |  | ..
 row | 9.8839 | 9.9480 | 0.02716 | 0.9547 | 0.02845 | 0.02286 | 0.02391 | 0.8331 | 0.8294 | tone | 1392 | 955 |  |  | ..
 row | 9.8859 | 9.9500 | 0.02598 | 0.9134 | 0.02844 | 0.02286 | 0.02391 | 0.8332 | 0.8295 | tone | 1408 | 955 |  |  | ..
 row | 9.8879 | 9.9520 | 0.02384 | 0.8380 | 0.02844 | 0.02286 | 0.02391 | 0.8332 | 0.8295 | tone | 1424 | 955 |  |  | ..
 row | 9.8899 | 9.9540 | 0.02357 | 0.8286 | 0.02844 | 0.02286 | 0.02391 | 0.8332 | 0.8295 | idle | 1440 | 955 | spike 128 |  | ..
 row | 9.8919 | 9.9560 | 0.02268 | 0.7974 | 0.02844 | 0.02286 | 0.02391 | 0.8332 | 0.8295 | idle | 1456 | 955 |  |  | ..
 row | 9.8939 | 9.9580 | 0.02297 | 0.8074 | 0.02844 | 0.02286 | 0.02391 | 0.8332 | 0.8295 | idle | 1472 | 955 |  |  | ..
 row | 9.8959 | 9.9600 | 0.02190 | 0.7700 | 0.02844 | 0.02285 | 0.02391 | 0.8331 | 0.8294 | idle | 1488 | 955 |  |  | ..
 row | 9.8979 | 9.9620 | 0.02203 | 0.7746 | 0.02844 | 0.02285 | 0.02390 | 0.8330 | 0.8293 | idle | 1504 | 955 |  |  | ..
 row | 9.8999 | 9.9640 | 0.02169 | 0.7626 | 0.02844 | 0.02284 | 0.02390 | 0.8329 | 0.8292 | idle | 1520 | 955 |  |  | ..
 row | 9.9019 | 9.9660 | 0.02098 | 0.7376 | 0.02844 | 0.02283 | 0.02390 | 0.8327 | 0.8290 | idle | 1536 | 955 |  |  | ..
 row | 9.9039 | 9.9680 | 0.01978 | 0.6953 | 0.02844 | 0.02282 | 0.02390 | 0.8325 | 0.8287 | idle | 1552 | 955 |  |  | ..
 row | 9.9059 | 9.9700 | 0.02061 | 0.7245 | 0.02844 | 0.02281 | 0.02389 | 0.8323 | 0.8285 | idle | 1568 | 955 |  |  | ..
 row | 9.9079 | 9.9720 | 0.02227 | 0.7828 | 0.02844 | 0.02280 | 0.02389 | 0.8323 | 0.8285 | idle | 1584 | 955 |  |  | ..
 row | 9.9099 | 9.9740 | 0.02156 | 0.7582 | 0.02844 | 0.02280 | 0.02389 | 0.8322 | 0.8283 | idle | 1600 | 955 |  |  | ..
 row | 9.9119 | 9.9760 | 0.02234 | 0.7853 | 0.02844 | 0.02280 | 0.02389 | 0.8321 | 0.8283 | idle | 1616 | 955 |  |  | ..
 row | 9.9139 | 9.9780 | 0.02076 | 0.7298 | 0.02844 | 0.02279 | 0.02388 | 0.8319 | 0.8281 | idle | 1632 | 955 |  |  | ..
 row | 9.9159 | 9.9800 | 0.02065 | 0.7258 | 0.02844 | 0.02278 | 0.02388 | 0.8318 | 0.8279 | idle | 1648 | 955 |  |  | ..
 row | 9.9179 | 9.9820 | 0.01947 | 0.6845 | 0.02844 | 0.02276 | 0.02388 | 0.8315 | 0.8276 | idle | 1664 | 955 |  |  | ..
 row | 9.9199 | 9.9840 | 0.02070 | 0.7276 | 0.02844 | 0.02275 | 0.02387 | 0.8314 | 0.8274 | idle | 1680 | 955 |  |  | ..
 row | 9.9219 | 9.9860 | 0.02171 | 0.7632 | 0.02844 | 0.02274 | 0.02387 | 0.8313 | 0.8273 | idle | 1696 | 955 |  |  | ..
 row | 9.9239 | 9.9880 | 0.02291 | 0.8055 | 0.02844 | 0.02274 | 0.02387 | 0.8313 | 0.8273 | idle | 1712 | 955 |  |  | ..
 row | 9.9259 | 9.9900 | 0.02230 | 0.7839 | 0.02844 | 0.02274 | 0.02387 | 0.8312 | 0.8272 | idle | 1728 | 955 |  |  | ..
 row | 9.9279 | 9.9920 | 0.02362 | 0.8303 | 0.02844 | 0.02274 | 0.02387 | 0.8312 | 0.8272 | idle | 1744 | 955 |  |  | ..
 row | 9.9299 | 9.9940 | 0.02274 | 0.7995 | 0.02844 | 0.02274 | 0.02387 | 0.8312 | 0.8272 | idle | 1760 | 955 |  |  | ..
 row | 9.9319 | 9.9960 | 0.02309 | 0.8118 | 0.02844 | 0.02274 | 0.02387 | 0.8311 | 0.8272 | idle | 1776 | 955 |  |  | ..
 row | 9.9339 | 9.9980 | 0.02430 | 0.8543 | 0.02844 | 0.02274 | 0.02387 | 0.8313 | 0.8273 | tone | 0 | 955 | down |  | 
 row | 9.9359 | 10.0000 | 0.02384 | 0.8382 | 0.02844 | 0.02274 | 0.02387 | 0.8313 | 0.8273 | tone | 16 | 955 |  |  | 
 row | 9.9379 | 10.0020 | 0.02275 | 0.8000 | 0.02844 | 0.02274 | 0.02386 | 0.8312 | 0.8273 | idle | 32 | 955 | spike 32 |  | 
 row | 9.9399 | 10.0040 | 0.02100 | 0.7384 | 0.02844 | 0.02273 | 0.02386 | 0.8311 | 0.8271 | idle | 48 | 955 |  |  | 
 row | 9.9419 | 10.0060 | 0.02213 | 0.7781 | 0.02844 | 0.02273 | 0.02386 | 0.8310 | 0.8271 | idle | 64 | 955 |  |  | 
 row | 9.9439 | 10.0080 | 0.02177 | 0.7655 | 0.02844 | 0.02273 | 0.02386 | 0.8309 | 0.8270 | idle | 80 | 955 |  |  | 
 row | 9.9459 | 10.0100 | 0.02364 | 0.8314 | 0.02844 | 0.02273 | 0.02386 | 0.8309 | 0.8270 | tone | 0 | 955 | down |  | 
 row | 9.9479 | 10.0120 | 0.02335 | 0.8211 | 0.02844 | 0.02273 | 0.02386 | 0.8309 | 0.8270 | idle | 16 | 955 | spike 16 |  | 
 row | 9.9499 | 10.0140 | 0.02534 | 0.8911 | 0.02844 | 0.02273 | 0.02386 | 0.8311 | 0.8271 | tone | 0 | 955 | down |  | 
 row | 9.9519 | 10.0160 | 0.02649 | 0.9315 | 0.02843 | 0.02273 | 0.02386 | 0.8312 | 0.8272 | tone | 16 | 955 |  |  | 
 row | 9.9539 | 10.0180 | 0.02719 | 0.9563 | 0.02843 | 0.02273 | 0.02386 | 0.8313 | 0.8273 | tone | 32 | 955 |  |  | 
 row | 9.9559 | 10.0200 | 0.02987 | 1.0503 | 0.02844 | 0.02273 | 0.02387 | 0.8313 | 0.8273 | tone | 48 | 955 |  |  | 
 row | 9.9579 | 10.0220 | 0.03066 | 1.0778 | 0.02845 | 0.02273 | 0.02388 | 0.8312 | 0.8271 | tone | 64 | 955 |  |  | 
 row | 9.9599 | 10.0240 | 0.03113 | 1.0935 | 0.02847 | 0.02273 | 0.02388 | 0.8310 | 0.8269 | tone | 80 | 955 |  |  | 
 row | 9.9619 | 10.0260 | 0.03107 | 1.0909 | 0.02848 | 0.02273 | 0.02389 | 0.8308 | 0.8267 | tone | 96 | 955 |  |  | 
 row | 9.9639 | 10.0280 | 0.03076 | 1.0798 | 0.02849 | 0.02273 | 0.02390 | 0.8306 | 0.8265 | tone | 112 | 955 |  |  | 
 row | 9.9659 | 10.0300 | 0.03038 | 1.0659 | 0.02850 | 0.02273 | 0.02391 | 0.8306 | 0.8264 | tone | 128 | 955 |  |  | 
 row | 9.9679 | 10.0320 | 0.03090 | 1.0839 | 0.02851 | 0.02273 | 0.02391 | 0.8304 | 0.8262 | tone | 144 | 955 |  |  | 
 row | 9.9699 | 10.0340 | 0.03132 | 1.0979 | 0.02853 | 0.02273 | 0.02392 | 0.8302 | 0.8260 | tone | 160 | 955 |  |  | 
 row | 9.9719 | 10.0360 | 0.03276 | 1.1477 | 0.02855 | 0.02273 | 0.02393 | 0.8298 | 0.8256 | tone | 176 | 955 |  |  | 
 row | 9.9739 | 10.0380 | 0.03245 | 1.1360 | 0.02857 | 0.02273 | 0.02394 | 0.8295 | 0.8253 | tone | 192 | 955 |  |  | 
 row | 9.9759 | 10.0400 | 0.03203 | 1.1207 | 0.02858 | 0.02273 | 0.02395 | 0.8292 | 0.8250 | tone | 208 | 955 |  |  | 
 row | 9.9779 | 10.0420 | 0.03176 | 1.1104 | 0.02860 | 0.02273 | 0.02395 | 0.8290 | 0.8247 | tone | 224 | 955 |  |  | 
 row | 9.9799 | 10.0440 | 0.03204 | 1.1197 | 0.02862 | 0.02273 | 0.02396 | 0.8287 | 0.8244 | tone | 240 | 955 |  |  | 
 row | 9.9819 | 10.0460 | 0.03010 | 1.0517 | 0.02862 | 0.02273 | 0.02397 | 0.8287 | 0.8243 | tone | 256 | 955 |  |  | 
 row | 9.9839 | 10.0480 | 0.02881 | 1.0063 | 0.02862 | 0.02273 | 0.02397 | 0.8288 | 0.8244 | tone | 272 | 955 |  |  | 
 row | 9.9859 | 10.0500 | 0.02760 | 0.9642 | 0.02862 | 0.02273 | 0.02398 | 0.8289 | 0.8246 | tone | 288 | 955 |  |  | 
 row | 9.9879 | 10.0520 | 0.02579 | 0.9012 | 0.02862 | 0.02273 | 0.02398 | 0.8290 | 0.8247 | tone | 304 | 955 |  |  | 
 row | 9.9899 | 10.0540 | 0.02727 | 0.9529 | 0.02862 | 0.02273 | 0.02398 | 0.8292 | 0.8248 | tone | 320 | 955 |  |  | 
 row | 9.9919 | 10.0560 | 0.02714 | 0.9483 | 0.02862 | 0.02273 | 0.02398 | 0.8293 | 0.8249 | tone | 336 | 955 |  |  | 
 row | 9.9939 | 10.0580 | 0.02754 | 0.9623 | 0.02862 | 0.02273 | 0.02399 | 0.8294 | 0.8250 | tone | 352 | 955 |  |  | 
 row | 9.9959 | 10.0600 | 0.02684 | 0.9381 | 0.02862 | 0.02273 | 0.02399 | 0.8296 | 0.8252 | tone | 368 | 955 |  |  | 
 row | 9.9979 | 10.0620 | 0.02639 | 0.9222 | 0.02861 | 0.02273 | 0.02399 | 0.8297 | 0.8253 | tone | 384 | 955 |  |  | 
 row | 9.9999 | 10.0640 | 0.02656 | 0.9282 | 0.02861 | 0.02273 | 0.02400 | 0.8298 | 0.8254 | tone | 400 | 955 |  |  | 
 row | 10.0019 | 10.0660 | 0.03095 | 1.0813 | 0.02862 | 0.02273 | 0.02400 | 0.8297 | 0.8252 | tone | 416 | 955 |  |  | 
 row | 10.0039 | 10.0680 | 0.04249 | 1.4809 | 0.02869 | 0.02273 | 0.02402 | 0.8282 | 0.8237 | tone | 432 | 955 |  |  | 
 row | 10.0059 | 10.0700 | 0.05659 | 1.9628 | 0.02883 | 0.02273 | 0.02405 | 0.8251 | 0.8205 | tone | 448 | 955 |  |  | 
 row | 10.0079 | 10.0720 | 0.06786 | 2.3378 | 0.02903 | 0.02273 | 0.02410 | 0.8208 | 0.8160 | tone | 464 | 955 |  |  | 
 row | 10.0099 | 10.0740 | 0.07910 | 2.7017 | 0.02928 | 0.02273 | 0.02415 | 0.8152 | 0.8104 | tone | 480 | 955 |  |  | 
 row | 10.0119 | 10.0760 | 0.09334 | 3.1538 | 0.02960 | 0.02273 | 0.02422 | 0.8083 | 0.8032 | tone | 496 | 955 |  |  | 
 row | 10.0139 | 10.0780 | 0.10954 | 3.6519 | 0.03000 | 0.02273 | 0.02431 | 0.7998 | 0.7945 | tone | 512 | 955 |  |  | 
 row | 10.0159 | 10.0800 | 0.12415 | 4.0747 | 0.03047 | 0.02273 | 0.02441 | 0.7901 | 0.7845 | tone | 528 | 955 |  |  | 
 row | 10.0179 | 10.0820 | 0.13921 | 4.4889 | 0.03101 | 0.02273 | 0.02452 | 0.7792 | 0.7734 | tone | 544 | 955 |  |  | 
 row | 10.0199 | 10.0840 | 0.15364 | 4.8583 | 0.03162 | 0.02273 | 0.02465 | 0.7673 | 0.7612 | tone | 560 | 955 |  |  | 
 row | 10.0219 | 10.0860 | 0.16565 | 5.1294 | 0.03229 | 0.02273 | 0.02479 | 0.7549 | 0.7485 | tone | 576 | 955 |  |  | 
 row | 10.0239 | 10.0880 | 0.17781 | 5.3846 | 0.03302 | 0.02273 | 0.02494 | 0.7420 | 0.7353 | tone | 592 | 955 |  |  | 
 row | 10.0259 | 10.0900 | 0.19202 | 5.6781 | 0.03382 | 0.02273 | 0.02511 | 0.7285 | 0.7214 | tone | 608 | 955 |  |  | 
 row | 10.0279 | 10.0920 | 0.20722 | 5.9745 | 0.03468 | 0.02273 | 0.02529 | 0.7145 | 0.7071 | tone | 624 | 955 |  |  | 
 row | 10.0299 | 10.0940 | 0.22155 | 6.2200 | 0.03562 | 0.02273 | 0.02549 | 0.7001 | 0.6924 | tone | 640 | 955 |  |  | 
 row | 10.0319 | 10.0960 | 0.23574 | 6.4376 | 0.03662 | 0.02273 | 0.02570 | 0.6856 | 0.6775 | tone | 656 | 955 |  |  | 
 row | 10.0339 | 10.0980 | 0.24587 | 6.5278 | 0.03767 | 0.02273 | 0.02592 | 0.6712 | 0.6628 | tone | 672 | 955 |  |  | 
 row | 10.0359 | 10.1000 | 0.24857 | 6.4196 | 0.03872 | 0.02273 | 0.02614 | 0.6575 | 0.6487 | tone | 688 | 955 |  |  | 
 row | 10.0379 | 10.1020 | 0.25033 | 6.2932 | 0.03978 | 0.02273 | 0.02637 | 0.6446 | 0.6354 | tone | 704 | 955 |  |  | 
 row | 10.0399 | 10.1040 | 0.25567 | 6.2577 | 0.04086 | 0.02273 | 0.02660 | 0.6320 | 0.6226 | tone | 720 | 955 |  |  | 
 row | 10.0419 | 10.1060 | 0.25865 | 6.1663 | 0.04195 | 0.02273 | 0.02683 | 0.6200 | 0.6103 | tone | 736 | 955 |  |  | 
 row | 10.0439 | 10.1080 | 0.25591 | 5.9491 | 0.04302 | 0.02273 | 0.02706 | 0.6089 | 0.5988 | tone | 752 | 955 |  |  | 
 row | 10.0459 | 10.1100 | 0.25424 | 5.7687 | 0.04407 | 0.02273 | 0.02728 | 0.5984 | 0.5881 | tone | 768 | 955 |  |  | 
 row | 10.0479 | 10.1120 | 0.25671 | 5.6875 | 0.04514 | 0.02273 | 0.02751 | 0.5884 | 0.5778 | tone | 784 | 955 |  |  | 
 row | 10.0499 | 10.1140 | 0.25789 | 5.5822 | 0.04620 | 0.02273 | 0.02774 | 0.5788 | 0.5680 | tone | 800 | 955 |  |  | 
 row | 10.0519 | 10.1160 | 0.25668 | 5.4322 | 0.04725 | 0.02273 | 0.02797 | 0.5698 | 0.5587 | tone | 816 | 955 |  |  | 
 row | 10.0539 | 10.1180 | 0.25699 | 5.3208 | 0.04830 | 0.02273 | 0.02820 | 0.5612 | 0.5499 | tone | 832 | 955 |  |  | 
 row | 10.0559 | 10.1200 | 0.25738 | 5.2159 | 0.04935 | 0.02273 | 0.02843 | 0.5531 | 0.5415 | tone | 848 | 955 |  |  | 
 row | 10.0579 | 10.1220 | 0.25556 | 5.0729 | 0.05038 | 0.02273 | 0.02866 | 0.5453 | 0.5336 | tone | 864 | 955 |  |  | 
 row | 10.0599 | 10.1240 | 0.25480 | 4.9574 | 0.05140 | 0.02273 | 0.02889 | 0.5380 | 0.5260 | tone | 880 | 955 |  |  | 
 row | 10.0619 | 10.1260 | 0.25485 | 4.8620 | 0.05242 | 0.02273 | 0.02911 | 0.5310 | 0.5189 | tone | 896 | 955 |  |  | 
 row | 10.0639 | 10.1280 | 0.24805 | 4.6455 | 0.05339 | 0.02273 | 0.02933 | 0.5246 | 0.5122 | tone | 912 | 955 |  |  | 
 row | 10.0659 | 10.1300 | 0.23237 | 4.2802 | 0.05429 | 0.02273 | 0.02953 | 0.5189 | 0.5064 | tone | 928 | 955 |  |  | 
 row | 10.0679 | 10.1320 | 0.21726 | 3.9427 | 0.05510 | 0.02273 | 0.02972 | 0.5140 | 0.5013 | tone | 944 | 955 |  |  | 
 row | 10.0699 | 10.1340 | 0.20085 | 3.5973 | 0.05583 | 0.02273 | 0.02989 | 0.5097 | 0.4969 | tone | 960 | 955 |  |  | 
 row | 10.0719 | 10.1360 | 0.18412 | 3.2602 | 0.05647 | 0.02273 | 0.03005 | 0.5061 | 0.4932 | tone | 976 | 955 |  |  | 
 row | 10.0739 | 10.1380 | 0.16837 | 2.9521 | 0.05703 | 0.02273 | 0.03018 | 0.5031 | 0.4900 | tone | 992 | 955 |  |  | 
 row | 10.0759 | 10.1400 | 0.15493 | 2.6933 | 0.05752 | 0.02273 | 0.03031 | 0.5005 | 0.4874 | tone | 1008 | 955 |  |  | 
 row | 10.0779 | 10.1420 | 0.14067 | 2.4279 | 0.05794 | 0.02273 | 0.03042 | 0.4985 | 0.4852 | tone | 1024 | 955 |  |  | 
 row | 10.0799 | 10.1440 | 0.12449 | 2.1363 | 0.05827 | 0.02273 | 0.03051 | 0.4969 | 0.4836 | tone | 1040 | 955 |  |  | 
 row | 10.0819 | 10.1460 | 0.10813 | 1.8478 | 0.05852 | 0.02273 | 0.03059 | 0.4959 | 0.4824 | tone | 1056 | 955 |  |  | 
 row | 10.0839 | 10.1480 | 0.09409 | 1.6029 | 0.05870 | 0.02273 | 0.03065 | 0.4952 | 0.4817 | tone | 1072 | 955 |  |  | 
 row | 10.0859 | 10.1500 | 0.08112 | 1.3793 | 0.05881 | 0.02273 | 0.03071 | 0.4950 | 0.4814 | tone | 1088 | 955 |  |  | 
 row | 10.0879 | 10.1520 | 0.06804 | 1.1561 | 0.05886 | 0.02273 | 0.03074 | 0.4951 | 0.4815 | tone | 1104 | 955 |  |  | 
 row | 10.0899 | 10.1540 | 0.05590 | 0.9498 | 0.05885 | 0.02273 | 0.03077 | 0.4955 | 0.4818 | tone | 1120 | 955 |  |  | 
 row | 10.0919 | 10.1560 | 0.04367 | 0.7423 | 0.05884 | 0.02273 | 0.03078 | 0.4958 | 0.4821 | tone | 1136 | 955 |  |  | 
 row | 10.0939 | 10.1580 | 0.03064 | 0.5207 | 0.05884 | 0.02274 | 0.03078 | 0.4958 | 0.4821 | tone | 1152 | 955 |  |  | 
 row | 10.0959 | 10.1600 | 0.02295 | 0.3900 | 0.05884 | 0.02274 | 0.03077 | 0.4957 | 0.4820 | after | 1168 | 955 | up 1168 |  | -
 row | 10.0979 | 10.1620 | 0.02322 | 0.3947 | 0.05884 | 0.02274 | 0.03076 | 0.4956 | 0.4819 | after | 1184 | 955 |  |  | -
 row | 10.0999 | 10.1640 | 0.02231 | 0.3792 | 0.05884 | 0.02274 | 0.03076 | 0.4955 | 0.4818 | after | 1200 | 955 |  |  | -
 row | 10.1019 | 10.1660 | 0.02407 | 0.4092 | 0.05884 | 0.02274 | 0.03075 | 0.4954 | 0.4818 | after | 1216 | 955 |  |  | -
 row | 10.1039 | 10.1680 | 0.02626 | 0.4463 | 0.05884 | 0.02274 | 0.03075 | 0.4953 | 0.4817 | after | 1232 | 955 |  |  | -
 row | 10.1059 | 10.1700 | 0.02745 | 0.4665 | 0.05884 | 0.02274 | 0.03074 | 0.4953 | 0.4817 | after | 1248 | 955 |  |  | -
 row | 10.1079 | 10.1720 | 0.02827 | 0.4805 | 0.05884 | 0.02275 | 0.03074 | 0.4953 | 0.4817 | after | 1264 | 955 |  |  | -
 row | 10.1099 | 10.1740 | 0.02831 | 0.4811 | 0.05884 | 0.02276 | 0.03074 | 0.4953 | 0.4817 | after | 1280 | 955 |  |  | -
 row | 10.1119 | 10.1760 | 0.02870 | 0.4877 | 0.05884 | 0.02276 | 0.03074 | 0.4953 | 0.4817 | after | 1296 | 955 |  |  | -
 row | 10.1139 | 10.1780 | 0.03017 | 0.5127 | 0.05884 | 0.02277 | 0.03073 | 0.4953 | 0.4817 | tone | 1312 | 955 | down |  | -
 row | 10.1159 | 10.1800 | 0.03015 | 0.5125 | 0.05884 | 0.02278 | 0.03073 | 0.4953 | 0.4818 | tone | 1328 | 955 |  |  | -
 row | 10.1179 | 10.1820 | 0.02981 | 0.5067 | 0.05884 | 0.02278 | 0.03073 | 0.4953 | 0.4818 | tone | 1344 | 955 |  |  | -
 row | 10.1199 | 10.1840 | 0.02947 | 0.5008 | 0.05884 | 0.02279 | 0.03073 | 0.4953 | 0.4818 | tone | 1360 | 955 |  |  | -
 row | 10.1219 | 10.1860 | 0.02865 | 0.4869 | 0.05884 | 0.02280 | 0.03073 | 0.4953 | 0.4818 | tone | 1376 | 955 |  |  | -
 row | 10.1239 | 10.1880 | 0.02676 | 0.4548 | 0.05884 | 0.02280 | 0.03073 | 0.4953 | 0.4818 | idle | 1392 | 955 | spike 80 |  | -
 row | 10.1259 | 10.1900 | 0.02573 | 0.4374 | 0.05884 | 0.02280 | 0.03072 | 0.4952 | 0.4817 | idle | 1408 | 955 |  |  | -
 row | 10.1279 | 10.1920 | 0.02624 | 0.4460 | 0.05884 | 0.02281 | 0.03072 | 0.4952 | 0.4817 | idle | 1424 | 955 |  |  | -
 row | 10.1299 | 10.1940 | 0.02717 | 0.4617 | 0.05884 | 0.02281 | 0.03071 | 0.4951 | 0.4817 | idle | 1440 | 955 |  |  | -
 row | 10.1319 | 10.1960 | 0.02887 | 0.4907 | 0.05884 | 0.02282 | 0.03071 | 0.4951 | 0.4817 | idle | 1456 | 955 |  |  | -
 row | 10.1339 | 10.1980 | 0.02748 | 0.4671 | 0.05884 | 0.02282 | 0.03071 | 0.4951 | 0.4817 | idle | 1472 | 955 |  |  | -
 row | 10.1359 | 10.2000 | 0.03068 | 0.5215 | 0.05884 | 0.02283 | 0.03071 | 0.4951 | 0.4817 | tone | 0 | 955 | down |  | 
 row | 10.1379 | 10.2020 | 0.04332 | 0.7365 | 0.05882 | 0.02283 | 0.03072 | 0.4954 | 0.4820 | tone | 16 | 955 |  |  | 
 row | 10.1399 | 10.2040 | 0.05801 | 0.9863 | 0.05882 | 0.02283 | 0.03075 | 0.4958 | 0.4823 | tone | 32 | 955 |  |  | 
 row | 10.1419 | 10.2060 | 0.07124 | 1.2098 | 0.05888 | 0.02283 | 0.03079 | 0.4958 | 0.4823 | tone | 48 | 955 |  |  | 
 row | 10.1439 | 10.2080 | 0.08410 | 1.4252 | 0.05901 | 0.02283 | 0.03084 | 0.4955 | 0.4819 | tone | 64 | 955 |  |  | 
 row | 10.1459 | 10.2100 | 0.09802 | 1.6556 | 0.05921 | 0.02283 | 0.03091 | 0.4948 | 0.4811 | tone | 80 | 955 |  |  | 
 row | 10.1479 | 10.2120 | 0.11217 | 1.8862 | 0.05947 | 0.02283 | 0.03099 | 0.4937 | 0.4799 | tone | 96 | 955 |  |  | 
 row | 10.1499 | 10.2140 | 0.12519 | 2.0935 | 0.05980 | 0.02283 | 0.03108 | 0.4922 | 0.4784 | tone | 112 | 955 |  |  | 
 row | 10.1519 | 10.2160 | 0.13962 | 2.3194 | 0.06020 | 0.02283 | 0.03119 | 0.4904 | 0.4765 | tone | 128 | 955 |  |  | 
 row | 10.1539 | 10.2180 | 0.15427 | 2.5429 | 0.06067 | 0.02283 | 0.03132 | 0.4882 | 0.4742 | tone | 144 | 955 |  |  | 
 row | 10.1559 | 10.2200 | 0.16831 | 2.7498 | 0.06121 | 0.02283 | 0.03145 | 0.4857 | 0.4716 | tone | 160 | 955 |  |  | 
 row | 10.1579 | 10.2220 | 0.18320 | 2.9636 | 0.06182 | 0.02283 | 0.03160 | 0.4829 | 0.4687 | tone | 176 | 955 |  |  | 
 row | 10.1599 | 10.2240 | 0.19810 | 3.1696 | 0.06250 | 0.02283 | 0.03177 | 0.4797 | 0.4654 | tone | 192 | 955 |  |  | 
 row | 10.1619 | 10.2260 | 0.21166 | 3.3468 | 0.06324 | 0.02283 | 0.03195 | 0.4764 | 0.4619 | tone | 208 | 955 |  |  | 
 row | 10.1639 | 10.2280 | 0.22511 | 3.5144 | 0.06405 | 0.02283 | 0.03214 | 0.4727 | 0.4582 | tone | 224 | 955 |  |  | 
 row | 10.1659 | 10.2300 | 0.24144 | 3.7178 | 0.06494 | 0.02283 | 0.03235 | 0.4689 | 0.4542 | tone | 240 | 955 |  |  | 
 row | 10.1679 | 10.2320 | 0.25304 | 3.8408 | 0.06588 | 0.02283 | 0.03257 | 0.4649 | 0.4501 | tone | 256 | 955 |  |  | 
 row | 10.1699 | 10.2340 | 0.25516 | 3.8181 | 0.06683 | 0.02283 | 0.03280 | 0.4609 | 0.4460 | tone | 272 | 955 |  |  | 
