Test run for C:\Source\HamLet\tests\Hamlet.RadioEngine.Tests\bin\Debug\net8.0\Hamlet.RadioEngine.Tests.dll (.NETCoreApp,Version=v8.0)
A total of 1 test files matched the specified pattern.
C:\Source\HamLet\tests\Hamlet.RadioEngine.Tests\bin\Debug\net8.0\Hamlet.RadioEngine.Tests.dll
[xUnit.net 00:00:00.00] xUnit.net VSTest Adapter v2.8.2+699d445a1a (64-bit .NET 8.0.24)
[xUnit.net 00:00:01.70]   Discovering: Hamlet.RadioEngine.Tests
[xUnit.net 00:00:01.90]   Discovered:  Hamlet.RadioEngine.Tests
[xUnit.net 00:00:01.90]   Starting:    Hamlet.RadioEngine.Tests
[xUnit.net 00:01:05.12]   Finished:    Hamlet.RadioEngine.Tests
  Passed Hamlet.RadioEngine.Tests.Cw.WhatTheSureLettersMarksLookLikeTests.EverySureLetterAgainstADitADahAndAnElementGap [1 m 3 s]
  Standard Output Messages:
 letter | set | recording | at s | sent | emitted | class | pattern | unit ms | unit from | marks ms/units/distance | inner gaps ms/units/distance | worst mark | worst gap | marks against elements
 letter | synthetic | cq-18wpm-15db-char5 | 7.745 | `Q` | `Q` | right | --.- | 67.5 | estimator | 205ms/3.04u/d1.01 205ms/3.04u/d1.01 75ms/1.11u/d1.11 205ms/3.04u/d1.01 | 65ms/0.96u/d1.04 60ms/0.89u/d1.13 60ms/0.89u/d1.13 | 1.11 | 1.13 | 4 of 4
 letter | synthetic | cq-18wpm-15db-char5 | 8.675 | `D` | `D` | right | -.. | 67.5 | estimator | 210ms/3.11u/d1.04 90ms/1.33u/d1.33 70ms/1.04u/d1.04 | 60ms/0.89u/d1.13 40ms/0.59u/d1.69 | 1.33 | 1.69 | 3 of 3
 letter | synthetic | cq-18wpm-15db-char5 | 9.080 | `E` | `E` | right | . | 67.5 | estimator | 80ms/1.19u/d1.19 |  | 1.19 | 1.00 | 1 of 1
 letter | synthetic | cq-18wpm-15db-char5 | 9.880 | `N` | `N` | right | -. | 67.5 | estimator | 210ms/3.11u/d1.04 80ms/1.19u/d1.19 | 55ms/0.81u/d1.23 | 1.19 | 1.23 | 2 of 2
 letter | synthetic | cq-18wpm-15db-char5 | 11.480 | `0` | `0` | right | ----- | 67.5 | estimator | 210ms/3.11u/d1.04 205ms/3.04u/d1.01 205ms/3.04u/d1.01 205ms/3.04u/d1.01 210ms/3.11u/d1.04 | 55ms/0.81u/d1.23 65ms/0.96u/d1.04 60ms/0.89u/d1.13 60ms/0.89u/d1.13 | 1.04 | 1.23 | 5 of 5
 letter | synthetic | cq-18wpm-15db-char5 | 12.545 | `C` | `C` | right | -.-. | 67.5 | estimator | 205ms/3.04u/d1.01 65ms/0.96u/d1.04 205ms/3.04u/d1.01 85ms/1.26u/d1.26 | 65ms/0.96u/d1.04 65ms/0.96u/d1.04 60ms/0.89u/d1.13 | 1.26 | 1.13 | 4 of 4
 letter | synthetic | cq-18wpm-15db-char5 | 13.215 | `A` | `A` | right | .- | 67.5 | estimator | 75ms/1.11u/d1.11 205ms/3.04u/d1.01 | 60ms/0.89u/d1.13 | 1.11 | 1.13 | 2 of 2
 letter | synthetic | cq-18wpm-15db-char5 | 14.145 | `L` | `E` | wrong | . | 67.5 | estimator | 75ms/1.11u/d1.11 |  | 1.11 | 1.00 | 1 of 1
 letter | synthetic | cq-18wpm-15db-char5 | 15.080 | `L` | `L` | right | .-.. | 67.5 | estimator | 75ms/1.11u/d1.11 205ms/3.04u/d1.01 75ms/1.11u/d1.11 75ms/1.11u/d1.11 | 60ms/0.89u/d1.13 60ms/0.89u/d1.13 60ms/0.89u/d1.13 | 1.11 | 1.13 | 4 of 4
 letter | synthetic | cq-18wpm-15db-char5 | 15.880 | `N` | `N` | right | -. | 67.5 | estimator | 205ms/3.04u/d1.01 70ms/1.04u/d1.04 | 60ms/0.89u/d1.13 | 1.04 | 1.13 | 2 of 2
 letter | synthetic | cq-18wpm-15db-char5 | 17.480 | `0` | `0` | right | ----- | 65.0 | estimator | 205ms/3.15u/d1.05 205ms/3.15u/d1.05 200ms/3.08u/d1.03 205ms/3.15u/d1.05 210ms/3.23u/d1.08 | 65ms/1.00u/d1.00 60ms/0.92u/d1.08 65ms/1.00u/d1.00 60ms/0.92u/d1.08 | 1.08 | 1.08 | 5 of 5
 letter | synthetic | cq-18wpm-15db-char5 | 18.545 | `C` | `C` | right | -.-. | 65.0 | estimator | 205ms/3.15u/d1.05 75ms/1.15u/d1.15 210ms/3.23u/d1.08 75ms/1.15u/d1.15 | 60ms/0.92u/d1.08 60ms/0.92u/d1.08 55ms/0.85u/d1.18 | 1.15 | 1.18 | 4 of 4
 letter | synthetic | cq-18wpm-15db-char5 | 19.210 | `A` | `A` | right | .- | 67.5 | estimator | 75ms/1.11u/d1.11 215ms/3.19u/d1.06 | 60ms/0.89u/d1.13 | 1.11 | 1.13 | 2 of 2
 letter | synthetic | cq-18wpm-15db-char5 | 20.145 | `L` | `L` | right | .-.. | 65.0 | estimator | 70ms/1.08u/d1.08 210ms/3.23u/d1.08 70ms/1.08u/d1.08 70ms/1.08u/d1.08 | 60ms/0.92u/d1.08 60ms/0.92u/d1.08 60ms/0.92u/d1.08 | 1.08 | 1.08 | 4 of 4
 letter | synthetic | cq-18wpm-15db-char5 | 21.080 | `L` | `L` | right | .-.. | 65.0 | estimator | 70ms/1.08u/d1.08 205ms/3.15u/d1.05 75ms/1.15u/d1.15 70ms/1.08u/d1.08 | 65ms/1.00u/d1.00 60ms/0.92u/d1.08 60ms/0.92u/d1.08 | 1.15 | 1.08 | 4 of 4
 letter | synthetic | cq-18wpm-15db-char5 | 22.145 | `K` | `K` | right | -.- | 65.0 | estimator | 205ms/3.15u/d1.05 65ms/1.00u/d1.00 200ms/3.08u/d1.03 | 65ms/1.00u/d1.00 65ms/1.00u/d1.00 | 1.05 | 1.00 | 3 of 3
 letter | synthetic | cq-18wpm-5db-char5 | 1.745 | `C` | `C` | right | -.-. | 67.5 | estimator | 210ms/3.11u/d1.04 65ms/0.96u/d1.04 205ms/3.04u/d1.01 70ms/1.04u/d1.04 | 55ms/0.81u/d1.23 70ms/1.04u/d1.04 65ms/0.96u/d1.04 | 1.04 | 1.23 | 4 of 4
 letter | synthetic | cq-18wpm-5db-char5 | 2.940 | `Q` | `Q` | right | --.- | 70.0 | estimator | 190ms/2.71u/d1.11 220ms/3.14u/d1.05 75ms/1.07u/d1.07 185ms/2.64u/d1.14 | 65ms/0.93u/d1.08 50ms/0.71u/d1.40 65ms/0.93u/d1.08 | 1.14 | 1.40 | 4 of 4
 letter | synthetic | cq-18wpm-5db-char5 | 4.140 | `C` | `C` | right | -.-. | 67.5 | estimator | 195ms/2.89u/d1.04 75ms/1.11u/d1.11 195ms/2.89u/d1.04 65ms/0.96u/d1.04 | 75ms/1.11u/d1.11 55ms/0.81u/d1.23 70ms/1.04u/d1.04 | 1.11 | 1.23 | 4 of 4
 letter | synthetic | cq-18wpm-5db-char5 | 5.340 | `Q` | `Q` | right | --.- | 67.5 | estimator | 205ms/3.04u/d1.01 250ms/3.70u/d1.23 70ms/1.04u/d1.04 190ms/2.81u/d1.07 | 55ms/0.81u/d1.23 20ms/0.30u/d3.38 65ms/0.96u/d1.04 | 1.23 | 3.38 | 4 of 4
 letter | synthetic | cq-18wpm-5db-char5 | 6.545 | `C` | `C` | right | -.-. | 67.5 | estimator | 200ms/2.96u/d1.01 60ms/0.89u/d1.13 195ms/2.89u/d1.04 70ms/1.04u/d1.04 | 70ms/1.04u/d1.04 75ms/1.11u/d1.11 70ms/1.04u/d1.04 | 1.13 | 1.11 | 4 of 4
 letter | synthetic | cq-18wpm-5db-char5 | 7.725 | `Q` | `Q` | right | --.- | 67.5 | estimator | 200ms/2.96u/d1.01 210ms/3.11u/d1.04 70ms/1.04u/d1.04 240ms/3.56u/d1.19 | 60ms/0.89u/d1.13 60ms/0.89u/d1.13 65ms/0.96u/d1.04 | 1.19 | 1.13 | 4 of 4
 letter | synthetic | cq-18wpm-5db-char5 | 8.405 | `-` | `T` | added | - | 65.0 | estimator | 210ms/3.23u/d1.08 |  | 1.08 | 1.00 | 1 of 1
 letter | synthetic | cq-18wpm-5db-char5 | 8.680 | `D` | `E` | wrong | . | 65.0 | estimator | 60ms/0.92u/d1.08 |  | 1.08 | 1.00 | 1 of 1
 letter | synthetic | cq-18wpm-5db-char5 | 9.075 | `E` | `E` | right | . | 65.0 | estimator | 75ms/1.15u/d1.15 |  | 1.15 | 1.00 | 1 of 1
 letter | synthetic | cq-18wpm-5db-char5 | 9.745 | `-` | `T` | added | - | 65.0 | marks (441) | 190ms/2.92u/d1.03 |  | 1.03 | 1.00 | 1 of 1
 letter | synthetic | cq-18wpm-5db-char5 | 11.475 | `-` | `K` | added | -.- | 65.0 | estimator | 220ms/3.38u/d1.13 200ms/3.08u/d1.03 | 40ms/0.62u/d1.63 | 1.13 | 1.63 | 2 of 3
 letter | synthetic | cq-18wpm-5db-char5 | 12.005 | `-` | `T` | added | - | 65.0 | marks (441) | 200ms/3.08u/d1.03 |  | 1.03 | 1.00 | 1 of 1
 letter | synthetic | cq-18wpm-5db-char5 | 12.545 | `N` | `D` | wrong | -.. | 65.0 | estimator | 185ms/2.85u/d1.05 55ms/0.85u/d1.18 | 65ms/1.00u/d1.00 | 1.18 | 1.00 | 2 of 3
 letter | synthetic | cq-18wpm-5db-char5 | 13.215 | `0` | `U` | wrong | ..- | 65.0 | estimator | 60ms/0.92u/d1.08 220ms/3.38u/d1.13 | 80ms/1.23u/d1.23 | 1.13 | 1.23 | 2 of 3
 letter | synthetic | cq-18wpm-5db-char5 | 13.870 | `C` | `U` | wrong | ..- | 65.0 | estimator | 65ms/1.00u/d1.00 245ms/3.77u/d1.26 | 65ms/1.00u/d1.00 | 1.26 | 1.00 | 2 of 3
 letter | synthetic | cq-18wpm-5db-char5 | 14.145 | `A` | `E` | wrong | . | 65.0 | estimator | 95ms/1.46u/d1.46 |  | 1.46 | 1.00 | 1 of 1
 letter | synthetic | cq-18wpm-5db-char5 | 14.805 | `L` | `U` | wrong | ..- | 65.0 | estimator | 100ms/1.54u/d1.54 200ms/3.08u/d1.03 | 30ms/0.46u/d2.17 | 1.54 | 2.17 | 2 of 3
 letter | synthetic | cq-18wpm-5db-char5 | 15.075 | `L` | `E` | wrong | . | 65.0 | estimator | 70ms/1.08u/d1.08 |  | 1.08 | 1.00 | 1 of 1
 letter | synthetic | cq-18wpm-5db-char5 | 15.880 | `N` | `N` | right | -. | 67.5 | estimator | 200ms/2.96u/d1.01 85ms/1.26u/d1.26 | 70ms/1.04u/d1.04 | 1.26 | 1.04 | 2 of 2
 letter | synthetic | cq-18wpm-5db-char5 | 17.455 | `0` | `0` | right | ----- | 65.0 | estimator | 195ms/3.00u/d1.00 190ms/2.92u/d1.03 195ms/3.00u/d1.00 195ms/3.00u/d1.00 190ms/2.92u/d1.03 | 75ms/1.15u/d1.15 75ms/1.15u/d1.15 70ms/1.08u/d1.08 75ms/1.15u/d1.15 | 1.03 | 1.15 | 5 of 5
 letter | synthetic | cq-18wpm-5db-char5 | 18.540 | `C` | `C` | right | -.-. | 67.5 | estimator | 205ms/3.04u/d1.01 65ms/0.96u/d1.04 200ms/2.96u/d1.01 55ms/0.81u/d1.23 | 65ms/0.96u/d1.04 65ms/0.96u/d1.04 70ms/1.04u/d1.04 | 1.23 | 1.04 | 4 of 4
 letter | synthetic | cq-18wpm-5db-char5 | 19.215 | `A` | `A` | right | .- | 67.5 | estimator | 60ms/0.89u/d1.13 215ms/3.19u/d1.06 | 70ms/1.04u/d1.04 | 1.13 | 1.04 | 2 of 2
 letter | synthetic | cq-18wpm-5db-char5 | 20.145 | `L` | `L` | right | .-.. | 67.5 | estimator | 80ms/1.19u/d1.19 190ms/2.81u/d1.07 100ms/1.48u/d1.48 90ms/1.33u/d1.33 | 55ms/0.81u/d1.23 85ms/1.26u/d1.26 25ms/0.37u/d2.70 | 1.48 | 2.70 | 4 of 4
 letter | synthetic | cq-18wpm-5db-char5 | 21.075 | `L` | `L` | right | .-.. | 67.5 | estimator | 80ms/1.19u/d1.19 205ms/3.04u/d1.01 60ms/0.89u/d1.13 65ms/0.96u/d1.04 | 45ms/0.67u/d1.50 75ms/1.11u/d1.11 65ms/0.96u/d1.04 | 1.19 | 1.50 | 4 of 4
 letter | synthetic | cq-18wpm-5db-char5 | 22.140 | `K` | `K` | right | -.- | 67.5 | estimator | 200ms/2.96u/d1.01 55ms/0.81u/d1.23 220ms/3.26u/d1.09 | 75ms/1.11u/d1.11 70ms/1.04u/d1.04 | 1.23 | 1.11 | 3 of 3
 bin | synthetic | worst mark | distance | right | wrong | added | wrong or added | right at or past the bin | wrong or added at or past the bin
 bin | synthetic | worst mark | 1.00 to 1.25 | 139 | 5 | 5 | 10 | 159 | 14
 bin | synthetic | worst mark | 1.25 to 1.50 | 15 | 2 | 0 | 2 | 20 | 4
 bin | synthetic | worst mark | 1.50 to 2.00 | 5 | 1 | 1 | 2 | 5 | 2
 bin | synthetic | worst mark | 2.00 to 3.00 | 0 | 0 | 0 | 0 | 0 | 0
 bin | synthetic | worst mark | 3.00 to 5.00 | 0 | 0 | 0 | 0 | 0 | 0
 bin | synthetic | worst mark | 5.00 and over | 0 | 0 | 0 | 0 | 0 | 0
 bin | synthetic | worst mark | no whole mark | 0 | 0 | 0 | 0 | 0 | 0
 edge | synthetic | worst mark | farthest right letter 1.676 (1.6764705882352942) | wrong or added past it 0 of 14 | 
 farthest right | synthetic | worst mark | cq-25wpm-15db 14.890 `K` 1.68, cq-25wpm-5db 10.275 `L` 1.68, cq-25wpm-5db 5.575 `Q` 1.59, cq-25wpm-5db 9.115 `A` 1.58, cq-25wpm-5db 6.430 `E` 1.56
 bin | synthetic | worst gap | distance | right | wrong | added | wrong or added | right at or past the bin | wrong or added at or past the bin
 bin | synthetic | worst gap | 1.00 to 1.25 | 115 | 7 | 4 | 11 | 159 | 14
 bin | synthetic | worst gap | 1.25 to 1.50 | 24 | 0 | 0 | 0 | 44 | 3
 bin | synthetic | worst gap | 1.50 to 2.00 | 11 | 0 | 1 | 1 | 20 | 3
 bin | synthetic | worst gap | 2.00 to 3.00 | 6 | 1 | 0 | 1 | 9 | 2
 bin | synthetic | worst gap | 3.00 to 5.00 | 3 | 0 | 1 | 1 | 3 | 1
 bin | synthetic | worst gap | 5.00 and over | 0 | 0 | 0 | 0 | 0 | 0
 bin | synthetic | worst gap | no whole mark | 0 | 0 | 0 | 0 | 0 | 0
 edge | synthetic | worst gap | farthest right letter 3.375 (3.375) | wrong or added past it 0 of 14 | 
 farthest right | synthetic | worst gap | cq-18wpm-5db-char5 5.340 `Q` 3.38, cq-25wpm-15db 14.890 `K` 3.17, cq-25wpm-5db 10.275 `L` 3.17, cq-18wpm-5db-char5 20.145 `L` 2.70, cq-18wpm-5db 18.410 `L` 2.25
 bin | synthetic | together, the worse of the two | distance | right | wrong | added | wrong or added | right at or past the bin | wrong or added at or past the bin
 bin | synthetic | together, the worse of the two | 1.00 to 1.25 | 108 | 5 | 4 | 9 | 159 | 14
 bin | synthetic | together, the worse of the two | 1.25 to 1.50 | 29 | 2 | 0 | 2 | 51 | 5
 bin | synthetic | together, the worse of the two | 1.50 to 2.00 | 13 | 0 | 1 | 1 | 22 | 3
 bin | synthetic | together, the worse of the two | 2.00 to 3.00 | 6 | 1 | 0 | 1 | 9 | 2
 bin | synthetic | together, the worse of the two | 3.00 to 5.00 | 3 | 0 | 1 | 1 | 3 | 1
 bin | synthetic | together, the worse of the two | 5.00 and over | 0 | 0 | 0 | 0 | 0 | 0
 bin | synthetic | together, the worse of the two | no whole mark | 0 | 0 | 0 | 0 | 0 | 0
 edge | synthetic | together, the worse of the two | farthest right letter 3.375 (3.375) | wrong or added past it 0 of 14 | 
 farthest right | synthetic | together, the worse of the two | cq-18wpm-5db-char5 5.340 `Q` 3.38, cq-25wpm-15db 14.890 `K` 3.17, cq-25wpm-5db 10.275 `L` 3.17, cq-18wpm-5db-char5 20.145 `L` 2.70, cq-18wpm-5db 18.410 `L` 2.25
 total | synthetic | 173 sure letters: 159 right, 8 wrong, 6 added | 6 whose whole marks differ in number from the pattern's elements | unit from: grid 2, estimator 157, marks (441) 14 | 0 whose rounded unit differs from the character's wpm



Test Run Successful.
Total tests: 1
     Passed: 1
 Total time: 1.0903 Minutes
RC=0 WALL=66s
